facility_id,provider,operator,iso3,city_or_region,latitude,longitude,capacity_value,capacity_unit,facility_status,ai_relevance_flag,source_id
dc_seed_group_v2:002025,,NorthC Schweiz AG,CHE,,47.512499,7.615436,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002080,,,CHE,,47.571381,8.8883688,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002279,,Internet Group AG,CHE,,47.498928,8.761566,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002311,,STACK infrastructure Switzerland S.A.,CHE,,47.600263,8.541314,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002419,,LAN Services AG,CHE,,47.130774,7.241053,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002449,,senseLAN GmbH,CHE,,46.857703,7.185033,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002649,,Securebit,CHE,,47.425906,8.617701,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002679,,Datasource AG,CHE,,47.161807,8.439787,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002681,,CKW Fiber Services AG,CHE,,47.185937,8.120983,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002682,,CKW Fiber Services AG,CHE,,47.078854,8.312147,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002924,,nLighten HQ BV,CHE,,47.38774,8.520195,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002926,,EXA Infrastructure,CHE,,46.56145,6.563731,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002979,,Signalhorn AG,CHE,,46.318468,7.647301,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:003145,,WWZ Telekom AG,CHE,,47.185346,8.490164,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:003251,,IWB,CHE,,47.546259,7.582093,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:003406,,ewl energie wasser luzern,CHE,,47.042004,8.32532,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:003431,,CKW Fiber Services AG,CHE,,47.0568,8.272978,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:003432,,CKW Fiber Services AG,CHE,,47.150499,8.431841,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:003433,,CKW Fiber Services AG,CHE,,47.0585,8.092916,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:003434,,CKW Fiber Services AG,CHE,,47.153617,8.299447,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:003488,,Wifx SA,CHE,,46.765904,6.646614,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:003570,,"Equinix, Inc.",CHE,,46.203607,6.144251,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:003582,,NorthC Schweiz AG,CHE,,47.503127,8.727571,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:003595,,Vaultica Data Centers - Switzerland,CHE,,46.16541,6.107186,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:003967,,HighDC,CHE,,47.08215,6.801956,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:004095,,NTS Workspace AG,CHE,,46.964845,7.478187,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:004280,,BSE Software GmbH,CHE,,47.201818,7.528782,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:004287,,VTLWaveNet,CHE,,46.957571,7.437145,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:004358,,Soleblanca SA,CHE,,45.833055,9.030068,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:004574,,IBM Corporation,CHE,,46.220433,6.066321,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:004600,,GOLINE SA,CHE,,45.853466,8.948194,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:004627,,AlpineDC SA,CHE,,46.517316,6.640031,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:004668,,EHOST Network,CHE,,47.425491,8.613329,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:004766,,FSIT AG,CHE,,47.419531,8.396352,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:004888,,Moresi.Com SA,CHE,,45.93245,8.974736,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:004889,,Bancadati SA,CHE,,46.023502,8.917269,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:004939,,Elektrizitaets- und Wasserwerk der Stadt Buchs SG,CHE,,47.165135,9.472488,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:004961,,senseLAN GmbH,CHE,,46.845137,7.191204,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:005106,,NTS Colocation AG,CHE,,47.38338,8.495621,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:005175,,Rony Spitzer trading as Datastrom.ch,CHE,,47.706816,8.640559,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:005324,,TEMPLUS DATACENTERS,CHE,,47.393793,8.473368,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:005442,,CERN,CHE,,46.232973,6.055572,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:005458,,Klixa Group,CHE,,47.527786,7.65602,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:005474,,STACK infrastructure Switzerland S.A.,CHE,,46.414502,6.265033,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:005764,,DATAWIRE AG,CHE,,47.187361,8.478915,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:005765,,DATAWIRE AG,CHE,,47.186504,8.479257,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:005836,,St.Galler Stadtwerke,CHE,,47.431324,9.384743,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:005862,,nLighten HQ BV,CHE,,46.224432,6.060864,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:005877,,Aspectra AG,CHE,,47.37035,8.528947,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:005887,,AXA Versicherungen AG,CHE,,47.500881,8.720745,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:005947,,Rechenzentrum Winterthur GmbH,CHE,,47.494113,8.754718,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:005950,,ColoBâle AG,CHE,,47.135052,7.247146,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:005954,,acdalis ag,CHE,,47.186808,8.515613,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:006228,,Internet Group AG,CHE,,47.416532,9.638591,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:006397,,DataCenter Winterthur,CHE,,47.499068,8.71898,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:006441,,ewl energie wasser luzern,CHE,,47.060198,8.307292,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:006459,,"Equinix, Inc.",CHE,,46.207429,6.097904,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:006467,,ungleich glarus ag,CHE,,46.925531,8.999264,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:006473,,"Equinix, Inc.",CHE,,47.387749,8.520255,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:006485,,"Equinix, Inc.",CHE,,47.38774,8.520195,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:006516,,Box Internet Services Sarl,CHE,,46.191359,6.13388,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:006801,,EKT AG,CHE,,47.562428,8.887672,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:006805,,Neocarrier Communications SARL,CHE,,47.08215,6.801956,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:000272,,Cirion,CHL,,-33.357991,-70.67626,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:000666,,Microsoft,CHL,,-33.3380913,-70.698608,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:000667,,Microsoft,CHL,,-33.3377788,-70.6977815,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:000668,,,CHL,,-33.5318013,-70.7091264,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:000673,,Amazon Web Services,CHL,,-33.5565651,-70.8128199,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:000843,,,CHL,,-33.5311954,-70.7103857,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:000915,,,CHL,,-33.41024,-70.7523796,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:001252,,SONDA S.A.,CHL,,-33.356628,-70.698888,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:001323,,,CHL,,-33.4246218,-70.6325904,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:001516,,Microsoft,CHL,,-33.3873525,-70.5665118,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:001735,,"Equinix, Inc.",CHL,,-33.448022,-70.848318,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:001951,,Equinix,CHL,,-33.9561602,-71.3997085,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002326,,Actis,CHL,,-33.8120569,-70.7488647,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002525,,SONDA S.A.,CHL,,-33.437892,-70.655618,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002543,,SERVICIOS INGENIERIA Y PRODUCTOS EN TELECOMUNICACIONES SpA (SIPTEL CHILE),CHL,,-33.407347,-70.570041,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002790,,Ascenty DataCenters e Telecom,CHL,,-33.337316,-70.704955,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
